,Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Location
903,18/01/2016,10:45:26,foreigner,male,fat,48.0,no,toddler,15.0,0.0,12.0,3.107111243,101.7227682,"Institut Pendidikan Guru Kampus Ilmu Khas, Jalan Yaacob Latif, Bandar Tun Razak, Cheras, Kuala Lumpur, 55300, Malaysia"
904,19/01/2016,10:32:31,indian,female,fat,48.0,no,baby,15.0,5.0,15.0,3.087650123,101.7124928,"Lebuhraya Hubungan Timur–Barat, Bandar Tun Razak, Cheras, Kuala Lumpur, 56000, Malaysia"
905,08/02/2016,7:56:55,chinese,male,fat,21.0,no,young,41.0,5.0,19.0,3.18379666,101.7205907,"Semarak, Kuala Lumpur, 54100, Malaysia"
906,11/01/2016,8:29:21,malay,female,thin,55.0,yes,toddler,22.0,3.0,14.0,3.192682574,101.713707,"Taman Ayer Panas, Setapak, Kuala Lumpur, 53200, Malaysia"
907,05/01/2016,1:35:42,malay,female,thin,39.40782991962665,yes,young,39.0,3.0,9.0,3.114376239,101.776009,"Trek C, Taman Saga, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 56100, Malaysia"
908,03/02/2016,23:20:03,chinese,male,thin,36.0,yes,baby,58.0,2.0,20.0,3.133748612,101.7228732,"MyTOWN, Jalan Cochrane, Maluri, Cheras, Kuala Lumpur, 55100, Malaysia"
909,08/02/2016,6:08:11,malay,male,fat,59.0,no,toddler ,40.0,3.0,18.0,3.163498388,101.7036873,"Jalan Daud, Chow Kit, Kampong Bharu, Kuala Lumpur, 50300, Malaysia"
910,01/12/2015,5:41:33,malay,female,thin,60.0,yes,baby,15.0,3.0,17.0,3.185602559,101.7736928,"Bukit Antarabangsa, Ulu Kelang, Majlis Perbandaran Ampang Jaya, Gombak, Selangor, 54200, Malaysia"
911,20/01/2016,0:31:32,indian,female,fat,20.0,no,young,14.0,4.0,11.0,3.09566126,101.7698891,"Gold Station, Bukit Hartamas trail, Taman Segar Perdana, Cheras, Majlis Perbandaran Kajang, Hulu Langat, Selangor, 56100, Malaysia"
912,06/01/2016,20:22:50,indian,female,fat,44.0,no,toddler,33.0,3.0,11.0,3.193488578,101.7427358,"Jalan 1/27C, Wangsa Maju, Kuala Lumpur, 54200, Malaysia"
913,04/01/2016,20:37:29,foreigner,male,fat,26.0,yes,toddler,38.0,1.0,20.0,3.149566969,101.7593642,"Jalan Dagang 1/7, Taman Dagang, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 68000, Malaysia"
914,18/01/2016,18:33:49,indian,female,fat,41.0,yes,no_kids,50.0,3.0,18.0,3.115881074,101.7566948,"Jalan Bunga Melur 15A, Taman Mawar, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 56100, Malaysia"
915,04/12/2015,2:20:06,chinese,female,moderate,39.40782991962665,yes,young,50.0,1.0,14.0,3.139141813,101.7350714,"Lorong Kampung Pandan, Taman Maluri, Kampung Pandan, Kuala Lumpur, 50988, Malaysia"
916,12/01/2016,14:27:15,malay,male,thin,49.0,yes,toddler ,25.0,4.0,7.0,3.186965566,101.7698257,"Landslide Incident Bukit Antarabangsa, Jalan Wangsa 9, Taman Wangsa Ukay, Bukit Antarabangsa, Ulu Kelang, Majlis Perbandaran Ampang Jaya, Gombak, Selangor, 54200, Malaysia"
917,16/02/2016,22:25:23,malay,female,thin,23.0,no,baby,26.0,3.0,21.0,3.190520052,101.7732579,"Jalan Mulia 1/1, Bukit Antarabangsa, Ulu Kelang, Majlis Perbandaran Ampang Jaya, Gombak, Selangor, 54200, Malaysia"
918,22/12/2015,5:46:37,foreigner,female,moderate,59.0,no,baby,43.0,3.0,7.0,3.090745557,101.7528743,"Jalan Bukit Segar, Taman Bukit Segar, Cheras, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 56100, Malaysia"
919,12/02/2016,7:22:21,indian,female,fat,50.0,no,young,51.0,5.0,12.0,3.164037396,101.7580409,"Lorong Chong Khoon Lin 6, Taman Ukay Height, Ulu Kelang, Majlis Perbandaran Ampang Jaya, Gombak, Selangor, 68000, Malaysia"
920,01/12/2015,11:14:05,foreigner,male,moderate,39.40782991962665,no,baby,46.0,0.0,13.0,3.116465495,101.7368508,"Hong Kong Sa Sa (M0 Sdn. Bhd., Jalan Shamelin Niaga 1, Shamelin Heights Business Park, Cheras, Kuala Lumpur, 55300, Malaysia"
921,11/12/2015,22:40:42,foreigner,male,moderate,52.0,yes,toddler,57.0,0.0,10.0,3.090434715,101.7074842,"17, Jalan 22, Kampung Baru Salak Selatan, Salak Selatan, Kuala Lumpur, 57100, Malaysia"
922,13/01/2016,2:43:30,malay,male,fat,59.0,yes,toddler,49.0,5.0,18.0,3.148712999,101.7507381,"Jalan Nirwana 41, Taman Ampang Hilir, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 68000, Malaysia"
923,28/01/2016,14:37:12,foreigner,male,moderate,34.0,no,toddler ,42.0,0.0,20.0,3.108561386,101.7388502,"Taman Cheras, Cheras, Kuala Lumpur, 56100, Malaysia"
924,24/12/2015,14:07:28,malay,female,moderate,30.0,no,no_kids,52.0,5.0,15.0,3.13882999,101.7001538,"Stadium Merdeka, Jalan Maharajalela, Bukit Bintang, Kuala Lumpur, 50150, Malaysia"
925,29/01/2016,16:56:45,malay,female,thin,27.0,yes,toddler,18.0,4.0,12.0,3.10200042,101.7544484,"Dog (9) Route, Taman Bukit Pandan, Pandan Perdana, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 55300, Malaysia"
926,03/12/2015,3:22:01,chinese,female,thin,39.40782991962665,yes,young,29.0,4.0,16.0,3.197025585,101.7567595,"Jalan AU 4/6, Taman Zooview, Ulu Kelang, Majlis Perbandaran Ampang Jaya, Gombak, Selangor, 54200, Malaysia"
927,01/02/2016,8:28:09,malay,male,fat,53.0,yes,toddler ,58.0,3.0,15.0,3.099507824,101.7719106,"station 6, Waterfall trail, Majlis Perbandaran Kajang, Hulu Langat, Selangor, 56100, Malaysia"
928,05/01/2016,12:22:13,indian,male,thin,57.0,yes,baby,58.0,3.0,20.0,3.134299495,101.7065635,"Tsun Jin High School 吉隆坡循人中学, 6, Jalan Loke Yew, Pudu, Kuala Lumpur, 55200, Malaysia"
929,06/02/2016,15:17:17,foreigner,male,moderate,23.0,yes,toddler,13.0,1.0,9.0,3.153106387,101.7193493,"Embassy of Vietnam, 4, Persiaran Stonor, Bukit Bintang, Kuala Lumpur, 50450, Malaysia"
930,21/02/2016,15:23:03,foreigner,male,moderate,26.0,yes,young,33.0,3.0,19.0,3.132650442,101.7273432,"Maluri, Cheras, Kuala Lumpur, 50988, Malaysia"
931,16/01/2016,2:08:13,indian,female,moderate,48.0,no,no_kids,57.0,4.0,7.0,3.157915131,101.7373295,"Jalan Ampang Hilir, Ampang Hilir, Kuala Lumpur, 50538, Malaysia"
932,21/12/2015,18:01:14,malay,male,thin,54.0,yes,baby,19.0,2.0,20.0,3.09769353,101.7182536,"Apartment Lumayan, Jalan Tasik Permaisuri 2, Bandar Tun Razak, Cheras, Kuala Lumpur, 56000, Malaysia"
933,20/02/2016,1:54:29,chinese,male,thin,39.40782991962665,no,baby,48.0,1.0,9.0,3.142000256,101.7690534,"Jalan Wawasan, Taman Sri Watan, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 68000, Malaysia"
934,20/01/2016,1:09:40,malay,male,moderate,42.0,no,young,37.0,5.0,13.0,3.087161874,101.7533967,"Lebuhraya Bertingkat Sungai Besi–Ulu Klang, Cheras, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 56100, Malaysia"
935,28/12/2015,9:02:06,malay,female,fat,20.0,no,baby,34.0,4.0,17.0,3.099023377,101.7526547,"Ketumbar Hill KL viewpoint, Hilltop Trail (Long route), Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 56100, Malaysia"
936,15/12/2015,13:57:57,foreigner,male,fat,33.0,yes,no_kids,25.0,0.0,14.0,3.179590418,101.719388,"Pusat Latihan Polis, Jalan Sultan Yahya Petra, Kampung Datuk Keramat, Kuala Lumpur, 10024, Malaysia"
937,11/01/2016,19:56:18,foreigner,male,moderate,40.0,yes,baby,12.0,1.0,21.0,3.141449246,101.7677131,"661, Jalan 3, Kampung Baru Ampang, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 68000, Malaysia"
938,28/01/2016,7:08:44,malay,female,moderate,47.0,yes,no_kids,54.0,4.0,8.0,3.105694669,101.7126631,"Villa Laman Tasik, Cheras, Kuala Lumpur, 51020, Malaysia"
939,04/02/2016,14:16:42,indian,male,moderate,25.0,no,toddler,40.0,0.0,14.045362392295996,3.187216378,101.7606795,"AU3 (Utara), Jalan AU 3/1, Taman Sri Ukay, Bukit Antarabangsa, Ulu Kelang, Majlis Perbandaran Ampang Jaya, Gombak, Selangor, 54200, Malaysia"
940,06/01/2016,8:31:48,indian,female,moderate,20.0,yes,no_kids,25.0,5.0,17.0,3.168388741,101.773906,"Jalan 6, The Peak @ Taman TAR, Ulu Kelang, Majlis Perbandaran Ampang Jaya, Gombak, Selangor, 68000, Malaysia"
941,11/12/2015,15:49:31,chinese,female,thin,25.0,yes,young,32.0,3.0,17.0,3.146356521,101.7424112,"Lorong Kemajuan 3, Kampung Pandan Luar, Perwira Jaya, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 50600, Malaysia"
942,25/02/2016,17:38:11,foreigner,female,fat,38.0,yes,baby,35.67082167387433,5.0,20.0,3.148237532,101.7626611,"Taman Dagang, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 68000, Malaysia"
943,13/01/2016,18:32:14,indian,male,thin,44.0,yes,no_kids,42.0,3.0,14.045362392295996,3.129762198,101.7075794,"Jalan Jubilee, Pudu, Kuala Lumpur, 55200, Malaysia"
944,12/12/2015,14:55:26,chinese,male,fat,40.0,yes,toddler,40.0,1.0,14.0,3.10122664,101.7854153,"Ah Meng trail, Ampang, Majlis Perbandaran Kajang, Hulu Langat, Selangor, 43100, Malaysia"
945,03/12/2015,17:06:07,foreigner,female,fat,48.0,no,young,31.0,4.0,15.0,3.091852721,101.7621829,"Taman Segar Perdana, Cheras, Majlis Perbandaran Kajang, Hulu Langat, Selangor, 56100, Malaysia"
946,21/01/2016,10:03:45,chinese,female,fat,43.0,yes,baby,35.67082167387433,4.0,11.0,3.191534105,101.7105991,"Rumah 148, Jalan Ayer Panas, Taman Ayer Panas, Setapak, Kuala Lumpur, 53200, Malaysia"
947,19/02/2016,0:09:13,chinese,female,moderate,39.40782991962665,no,toddler ,24.0,5.0,9.0,3.166789641,101.7259404,"Lorong Keramat 3, Kampung Datuk Keramat, Kuala Lumpur, 54000, Malaysia"
948,02/01/2016,12:05:25,foreigner,male,thin,53.0,no,no_kids,35.67082167387433,1.0,7.0,3.112555031,101.7746726,"Lebuhraya Bertingkat Sungai Besi–Ulu Klang, Taman Dagang Jaya, Kampung Indah Permai, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 68000, Malaysia"
949,24/01/2016,3:57:09,indian,female,moderate,39.40782991962665,no,young,41.0,3.0,13.0,3.187697799,101.7298904,"Jalan Rejang 4, Taman Setapak Jaya, Semarak, Kuala Lumpur, 54100, Malaysia"
950,01/12/2015,13:14:41,foreigner,male,fat,45.0,yes,young,20.0,1.0,10.0,3.156774514,101.7147337,"Autrium, Lorong Kuda, Bukit Bintang, Kuala Lumpur, 50088, Malaysia"
951,08/01/2016,5:29:35,indian,male,fat,50.0,no,young,58.0,2.0,21.0,3.174332548,101.7772074,"Trail D, Puncak Bukit Antarabangsa, Ulu Kelang, Majlis Perbandaran Ampang Jaya, Gombak, Selangor, 68000, Malaysia"
952,20/12/2015,6:16:34,malay,female,moderate,34.0,yes,toddler,26.0,3.0,12.0,3.121686231,101.7569876,"Jalan Bunga Kemboja 8, Taman Muda, Pandan Indah, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 55300, Malaysia"
953,16/01/2016,4:22:36,malay,female,moderate,40.0,no,baby,35.0,1.0,14.045362392295996,3.184017038,101.7005115,"Sentul, Kuala Lumpur, 50586, Malaysia"
954,12/01/2016,9:32:36,foreigner,female,thin,19.0,yes,no_kids,35.67082167387433,2.0,13.0,3.181705674,101.7498259,"Jalan 24/56, Setiawangsa, Kuala Lumpur, 54200, Malaysia"
955,26/01/2016,9:15:54,malay,male,fat,30.0,yes,no_kids,32.0,5.0,14.0,3.132341287,101.7454415,"Jalan Pandan Indah 7, Taman Pandan Jaya, Pandan Indah, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 51500, Malaysia"
956,30/01/2016,18:26:18,indian,female,thin,19.0,no,young,28.0,0.0,12.0,3.17816603,101.7631139,"Taman Sri Ukay, Bukit Antarabangsa, Ulu Kelang, Majlis Perbandaran Ampang Jaya, Gombak, Selangor, 54200, Malaysia"
957,16/02/2016,18:19:48,malay,female,moderate,35.0,no,toddler,43.0,5.0,11.0,3.142091848,101.7423445,"Petronas, Persiaran Pandan Prima, Dataran Pandan Prima, Pandan Indah, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 50600, Malaysia"
958,31/12/2015,2:20:53,chinese,male,fat,45.0,yes,no_kids,15.0,0.0,14.045362392295996,3.186569523,101.7197299,"Surau Nurul Huda, Jalan Ayer Keroh, Taman Setapak Jaya, Semarak, Kuala Lumpur, 54100, Malaysia"
959,25/12/2015,16:12:03,indian,female,thin,50.0,no,no_kids,52.0,0.0,12.0,3.096768154,101.7592615,"Taman Bukit Segar Jaya 2, Cheras, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 56100, Malaysia"
960,03/12/2015,11:47:20,foreigner,male,moderate,44.0,yes,toddler ,42.0,1.0,10.0,3.164548656,101.7494957,"Lorong Awan 10, Kampung Baru Kuala Ampang, Ulu Kelang, Majlis Perbandaran Ampang Jaya, Gombak, Selangor, 54200, Malaysia"
961,04/12/2015,18:45:31,malay,male,moderate,47.0,yes,baby,18.0,0.0,18.0,3.115412776,101.7253643,"Jalan Ikan Emas 3, Taman Ikan Emas, Cheras, Kuala Lumpur, 55300, Malaysia"
962,14/12/2015,8:07:20,malay,female,thin,28.0,yes,toddler,22.0,3.0,17.0,3.155030656,101.7233275,"Embassy of the United States of America, Jalan Tun Razak, Bukit Bintang, Kuala Lumpur, 50450, Malaysia"
963,10/01/2016,16:26:23,foreigner,female,thin,47.0,no,toddler ,33.0,5.0,17.0,3.141908163,101.7285639,"Jalan Wirawati 6, Taman Maluri, Kampung Pandan, Kuala Lumpur, 55100, Malaysia"
964,11/02/2016,5:20:41,indian,male,fat,23.0,no,toddler ,45.0,0.0,15.0,3.143117012,101.719466,"Kimpton Hotel & Offices, Jalan Utara, Kampung Dollah, Pudu, Kuala Lumpur, 55100, Malaysia"
965,20/12/2015,2:49:34,malay,female,fat,26.0,yes,baby,51.0,4.0,20.0,3.108207256,101.7641652,"Jalan Mega 15, Taman Mega Jaya, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 56100, Malaysia"
966,11/02/2016,21:50:28,malay,female,fat,35.0,yes,no_kids,32.0,1.0,9.0,3.12917998,101.7197497,"Jalan Cheras, Maluri, Cheras, Kuala Lumpur, 55200, Malaysia"
967,27/12/2015,21:57:34,chinese,female,moderate,39.40782991962665,yes,young,50.0,4.0,10.0,3.182005751,101.7347311,"Jalan Saimmun Tarikat, Kementah, Setiawangsa, Kuala Lumpur, 54100, Malaysia"
968,05/02/2016,4:07:25,malay,female,moderate,26.0,yes,toddler ,50.0,3.0,9.0,3.099022081,101.7618666,"Lebuhraya Bertingkat Sungai Besi–Ulu Klang, Taman Bukit Permai, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 56100, Malaysia"
969,22/01/2016,14:16:56,chinese,male,thin,33.0,no,young,35.0,0.0,10.0,3.117361273,101.7492172,"Jalan Kencana 20, Taman Mawar, Pandan Perdana, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 55300, Malaysia"
970,06/02/2016,19:42:53,chinese,female,moderate,19.0,no,toddler ,37.0,0.0,11.0,3.155773805,101.7844118,"Lengkungan Bukit Indah 3/14, The Valley TTDI, Ulu Kelang, Majlis Perbandaran Ampang Jaya, Gombak, Selangor, 68000, Malaysia"
971,31/01/2016,22:10:36,chinese,female,moderate,28.0,yes,baby,18.0,0.0,13.0,3.107429522,101.7243208,"Institut Pendidikan Guru Kampus Ilmu Khas, Jalan Yaacob Latif, Bandar Tun Razak, Cheras, Kuala Lumpur, 55300, Malaysia"
972,15/12/2015,14:32:57,chinese,female,fat,57.0,no,young,19.0,2.0,20.0,3.190253204,101.762774,"Jalan Pinggiran 1, Pinggiran Ukay, Bukit Antarabangsa, Ulu Kelang, Majlis Perbandaran Ampang Jaya, Gombak, Selangor, 54200, Malaysia"
973,05/12/2015,23:08:43,malay,male,thin,51.0,no,toddler,26.0,1.0,19.0,3.136287982,101.7642338,"229A, Lorong Youth, Kampung Baru Ampang, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 68000, Malaysia"
974,06/02/2016,13:14:19,indian,female,moderate,19.0,no,toddler,16.0,5.0,12.0,3.132270853,101.7354709,"Casa Ria Apartment, Jalan Jejaka, Maluri, Cheras, Kuala Lumpur, 51500, Malaysia"
975,12/12/2015,3:01:38,malay,male,moderate,36.0,yes,no_kids,11.0,3.0,11.0,3.103553363,101.7453912,"71, Jalan Ketumbar, Taman Cheras, Cheras, Kuala Lumpur, 56100, Malaysia"
976,25/02/2016,10:24:42,chinese,male,thin,21.0,no,toddler,24.0,0.0,11.0,3.115427066,101.7552716,"Jalan Mawar 6, Taman Mawar, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 56100, Malaysia"
977,16/02/2016,18:50:48,indian,female,thin,55.0,no,toddler ,35.0,3.0,21.0,3.130619233,101.7747699,"Jalan 2/1C, Taman Tasik Tambahan, Kampung Indah Permai, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 68000, Malaysia"
978,14/02/2016,3:17:50,malay,female,moderate,44.0,no,baby,27.0,3.0,8.0,3.172276609,101.7122531,"Kolej Tun Syed Nasir 1, Jalan Temerloh, Semarak, Kuala Lumpur, 10024, Malaysia"
979,26/01/2016,16:34:03,malay,male,thin,57.0,yes,baby,45.0,0.0,13.0,3.152130473,101.7623708,"Lorong Pinang 2, Taman Dagang, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 68000, Malaysia"
980,17/12/2015,12:32:47,chinese,male,thin,26.0,no,baby,18.0,3.0,16.0,3.143564338,101.7092428,"Plaza Berjaya, Jalan Imbi, Kampung Dollah, Bukit Bintang, Kuala Lumpur, 50200, Malaysia"
981,25/12/2015,23:46:13,chinese,female,thin,21.0,no,young,60.0,4.0,14.0,3.142313407,101.7374946,"Lorong Delapan, Taman Maluri, Kampung Pandan, Kuala Lumpur, 50600, Malaysia"
982,30/12/2015,23:06:59,foreigner,male,moderate,56.0,no,toddler ,39.0,0.0,11.0,3.122477689,101.750749,"Taman Muda, Pandan Indah, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 55300, Malaysia"
983,22/12/2015,18:48:45,foreigner,female,moderate,41.0,no,young,26.0,0.0,20.0,3.122379109,101.7200146,"Jalan 4/93, Taman Miharja, Cheras, Kuala Lumpur, 55200, Malaysia"
984,26/12/2015,18:42:01,malay,male,thin,18.0,yes,no_kids,49.0,1.0,21.0,3.168313632,101.7180494,"Koperasi Permodalan FELDA Malaysia, Jalan Gurney 3, Kampung Datuk Keramat, Kuala Lumpur, 54000, Malaysia"
985,19/02/2016,16:21:46,indian,female,fat,35.0,no,no_kids,27.0,2.0,9.0,3.176067971,101.785881,"Trail C, Bukit Antarabangsa, Ulu Kelang, Majlis Perbandaran Ampang Jaya, Gombak, Selangor, 68000, Malaysia"
986,30/01/2016,15:36:56,malay,female,moderate,35.0,no,young,56.0,0.0,14.0,3.13538363,101.7711091,"Lorong Ikan Emas 14, Ampang Avenue, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 68000, Malaysia"
987,31/01/2016,4:45:34,malay,male,moderate,39.0,yes,baby,55.0,2.0,16.0,3.104888944,101.7697726,"Lebuhraya Bertingkat Sungai Besi–Ulu Klang, Taman Dagang Jaya, Kampung Indah Permai, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 68000, Malaysia"
988,22/02/2016,11:17:31,indian,female,moderate,46.0,no,toddler,20.0,4.0,20.0,3.193633492,101.7449461,"Jalan 1/27C, Lojing Heights 1, Wangsa Maju, Kuala Lumpur, 53300, Malaysia"
989,03/01/2016,11:32:42,malay,male,thin,46.0,no,baby,30.0,0.0,15.0,3.114650971,101.7133952,"Kawasan Perindustrian Trisegi, Kuala Lumpur, 55200, Malaysia"
990,02/01/2016,7:51:56,malay,female,thin,39.40782991962665,no,no_kids,11.0,2.0,16.0,3.188510608,101.7278994,"Jalan Rejang 4, Taman Setapak Jaya, Semarak, Kuala Lumpur, 54100, Malaysia"
991,09/02/2016,3:36:51,chinese,male,thin,47.0,no,no_kids,43.0,3.0,9.0,3.141615646,101.7375418,"Lorong Delapan, Taman Maluri, Kampung Pandan, Kuala Lumpur, 50988, Malaysia"
992,24/02/2016,2:53:02,chinese,male,moderate,29.0,yes,baby,39.0,0.0,19.0,3.134710508,101.7669341,"Jalan Pandan Utama, Kampung Ampang Campuran, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 68000, Malaysia"
993,01/01/2016,18:16:02,malay,male,fat,36.0,yes,toddler ,23.0,4.0,21.0,3.190581594,101.7555534,"Jalan 1/56, Setiawangsa, Kuala Lumpur, 54200, Malaysia"
994,14/12/2015,5:23:44,indian,male,moderate,25.0,no,baby,22.0,3.0,14.0,3.193037957,101.7160187,"Kompleks Sukan Sky Arena, Jalan Ayer Dalam, Setapak, Kuala Lumpur, 53200, Malaysia"
995,10/02/2016,21:51:00,chinese,female,moderate,24.0,no,baby,40.0,0.0,10.0,3.149095802,101.7598699,"Jalan Dagang 1/8, Taman Dagang, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 68000, Malaysia"
996,26/01/2016,6:21:00,chinese,male,fat,27.0,yes,young,52.0,5.0,21.0,3.165975165,101.7661005,"KDE golf course, Jalan 12, Taman Hijau, Ulu Kelang, Majlis Perbandaran Ampang Jaya, Gombak, Selangor, 68000, Malaysia"
997,25/12/2015,23:59:02,malay,male,moderate,29.0,no,baby,19.0,5.0,20.0,3.123304191,101.777292,"Lorong Permai 27A, Taman Tasik Tambahan, Kampung Tasek Permai, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 68000, Malaysia"
998,18/02/2016,10:42:35,indian,male,thin,54.0,no,no_kids,59.0,1.0,10.0,3.100791765,101.7238215,"UKM Medical Molecular Biology Institute, Jalan Yaacob Latif, Bandar Tun Razak, Cheras, Kuala Lumpur, 56000, Malaysia"
999,11/01/2016,5:36:37,malay,female,fat,23.0,yes,young,44.0,3.0,11.0,3.138454129,101.7515872,"Caltex, Jalan Cempaka 14, Taman Cempaka, Pandan Indah, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 68000, Malaysia"
1000,19/12/2015,16:05:04,foreigner,female,moderate,58.0,no,toddler ,29.0,4.0,21.0,3.119072487,101.7795623,"Jalan Ampang - Hulu Langat, Bukit Ampang Permai, Kampung Tasek Permai, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 43100, Malaysia"
1001,10/01/2016,23:09:18,malay,female,thin,23.0,no,young,49.0,0.0,9.0,3.136569139,101.7080372,"KWC Fashion Mall, No.2, Jalan Kenanga, Pudu, Kuala Lumpur, 55200, Malaysia"
1002,24/01/2016,5:06:05,indian,female,moderate,27.0,yes,toddler ,27.0,1.0,7.0,3.177606111,101.7846669,"Trail C, Bukit Antarabangsa, Ulu Kelang, Majlis Perbandaran Ampang Jaya, Gombak, Selangor, 68000, Malaysia"
1003,18/02/2016,17:57:32,chinese,female,moderate,54.0,yes,toddler,22.0,4.0,14.0,3.124776847,101.7482784,"Lorong Bunga Matahari 1A, Pandan Indah, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 55300, Malaysia"
1004,12/12/2015,11:36:46,malay,female,thin,18.0,yes,no_kids,24.0,2.0,11.0,3.151234046,101.770155,"Jalan Kosas 2/11, Taman Kosas, Kampung Dato Mufti Shuib, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 68000, Malaysia"
1005,08/01/2016,7:17:10,chinese,female,moderate,43.0,yes,no_kids,21.0,3.0,21.0,3.103041695,101.7736656,"Apek Hill, Waterfall trail, Majlis Perbandaran Kajang, Hulu Langat, Selangor, 56100, Malaysia"
1006,02/12/2015,5:42:38,indian,male,moderate,18.0,no,young,34.0,2.0,9.0,3.166716455,101.7022427,"Adamson, Jalan Abdul Rahman Idris, Chow Kit, Kampong Bharu, Kuala Lumpur, 50300, Malaysia"
1007,14/01/2016,0:20:44,malay,male,fat,19.0,yes,toddler,38.0,4.0,7.0,3.149428597,101.7016328,"Jalan Bukit Nanas, Bukit Bintang, Kuala Lumpur, 50250, Malaysia"
1008,27/02/2016,7:39:37,malay,male,thin,60.0,no,toddler,32.0,5.0,9.0,3.141552641,101.752244,"1, Jalan Cempaka 6, Taman Cempaka, Pandan Indah, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 68000, Malaysia"
1009,25/12/2015,6:30:42,malay,male,moderate,25.0,no,young,47.0,4.0,19.0,3.15702397,101.78125,"Jalan Lembah TTDI 2, The Valley TTDI, Ulu Kelang, Majlis Perbandaran Ampang Jaya, Gombak, Selangor, 68000, Malaysia"
1010,06/02/2016,13:18:32,indian,female,fat,23.0,no,young,16.0,0.0,10.0,3.11927061,101.773959,"Jalan Melur 19, Taman Melur, Kampung Tasik Tambahan, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 56100, Malaysia"
1011,21/02/2016,8:17:33,indian,male,thin,32.0,yes,young,26.0,0.0,10.0,3.136610978,101.7582253,"Kampung Baru Ampang, Pandan Indah, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 68000, Malaysia"
